history_date,primary_index,sub_index,price_change,total_value,price_change_weighted
8/1/19,Primary Producer Price Index,Asteroid,0.935661,1.99629E+12,-0.003631
8/1/19,Primary Producer Price Index,Blueprint,0.990908,4.22904E+11,-0.000108
8/1/19,Primary Producer Price Index,Blueprints,1.007842,19597500000,4.00E-06
8/1/19,Primary Producer Price Index,Commodity,1.117016,1.82708E+11,0.000604
8/1/19,Primary Producer Price Index,Datacores,0.988952,1.3228E+12,-0.000413
8/1/19,Primary Producer Price Index,Decryptors,0.962518,8.30799E+11,-0.00088
8/1/19,Primary Producer Price Index,Hybrid polymers,1.02042,8.34539E+11,0.000481
8/1/19,Primary Producer Price Index,Ice,0.962007,2.4274E+12,-0.002607
8/1/19,Primary Producer Price Index,Ore,0.950291,5.73745E+12,-0.008063
8/1/19,Primary Producer Price Index,Planetary Processed Materials,0.959141,6.08028E+11,-0.000702
8/1/19,Primary Producer Price Index,Planetary Raw Materials,0.893726,24142008018,-7.20E-05
8/1/19,Primary Producer Price Index,Planetary Refined Commodities,1.026972,5.76861E+11,0.000439
8/1/19,Primary Producer Price Index,Planetary Specialized Commodities,1.024243,4.97636E+11,0.000341
8/1/19,Primary Producer Price Index,Processed Moon Materials,1.00489,7.13498E+11,9.80E-05
8/1/19,Primary Producer Price Index,Raw Moon Materials,0.932243,1.06363E+13,-0.020375
8/1/19,Primary Producer Price Index,Sleeper relics,0.930999,1.39209E+11,-0.000271
8/1/19,Secondary Producer Price Index,Accessories,0.917215,4.85392E+13,-0.046444
8/1/19,Secondary Producer Price Index,Advanced Capital Construction Components,1.193205,12822000785,2.80E-05
8/1/19,Secondary Producer Price Index,Ancient Salvaged Materials,1.058234,4.23722E+11,0.000285
8/1/19,Secondary Producer Price Index,Blueprint,1.001064,3.69069E+11,4.00E-06
8/1/19,Secondary Producer Price Index,Blueprints,0.997884,5.33452E+12,-0.00013
8/1/19,Secondary Producer Price Index,Boosters,0.808463,12458347393,-2.70E-05
8/1/19,Secondary Producer Price Index,Capital Ship Components,0.964745,2.62011E+11,-0.000106
8/1/19,Secondary Producer Price Index,Commodity,0.870599,7.40338E+12,-0.011072
8/1/19,Secondary Producer Price Index,Planetary Advanced Commodities,1.026497,3.18641E+12,0.000975
8/1/19,Secondary Producer Price Index,Planetary Commodities,0.924835,1.19109E+11,-0.000103
8/1/19,Secondary Producer Price Index,Planetary Refined Commodities,0.98741,2.04086E+12,-0.000296
8/1/19,Secondary Producer Price Index,Planetary Specialized Commodities,0.969353,1.8951E+12,-0.000671
8/1/19,Secondary Producer Price Index,Salvaged materials,1.022583,1.40745E+13,0.003673
8/1/19,Secondary Producer Price Index,Starbase structures,0.942996,8.89104E+11,-0.000585
8/1/19,Secondary Producer Price Index,Station components,0.884643,1.1652E+11,-0.000155
8/1/19,Secondary Producer Price Index,Tech II construction components,0.99916,1.78818E+12,-1.70E-05
8/1/19,Secondary Producer Price Index,Tech III Subsystem Components,1.178579,51213906929,0.000105
9/1/19,Consumer Price Index,Accessories,0.977947,1.35239E+14,-0.004337
9/1/19,Consumer Price Index,Ammo,1.01097,1.53095E+13,0.000244
9/1/19,Consumer Price Index,Apparel,0.903925,9.43364E+11,-0.000131
9/1/19,Consumer Price Index,Boosters,0.938066,2.30687E+12,-0.000207
9/1/19,Consumer Price Index,Citadels,0.97457,2.95115E+12,-0.000109
9/1/19,Consumer Price Index,Commodity,0.993254,6.08507E+13,-0.000596
9/1/19,Consumer Price Index,Complimentary ships,1.033069,51387297189,2.00E-06
9/1/19,Consumer Price Index,Drone,0.976871,3.65861E+12,-0.000123
9/1/19,Consumer Price Index,Drones,1.008479,2.12118E+13,0.000261
9/1/19,Consumer Price Index,Faction Ships,0.979612,3.09783E+13,-0.000918
9/1/19,Consumer Price Index,Fighter,1.06065,4.68462E+11,4.10E-05
9/1/19,Consumer Price Index,Ice Products,0.971081,1.66039E+13,-0.000698
9/1/19,Consumer Price Index,Implant,0.927371,1.40441E+13,-0.001483
9/1/19,Consumer Price Index,Implants,0.963167,4.34004E+13,-0.002324
9/1/19,Consumer Price Index,Insignias,0.929404,5.1781E+12,-0.000531
9/1/19,Consumer Price Index,Officer Modules,0.941004,74461245528,-6.00E-06
9/1/19,Consumer Price Index,Orbitals,0.997955,2.74368E+11,0
9/1/19,Consumer Price Index,POS Fuel,1.002631,7.59283E+12,2.90E-05
9/1/19,Consumer Price Index,Planetary Infrastructure,1.03307,98632984500,4.00E-06
9/1/19,Consumer Price Index,SKINs,0.982473,6.03645E+12,-0.000153
9/1/19,Consumer Price Index,Scripts,1.044977,29391190665,1.00E-06
9/1/19,Consumer Price Index,Security Tags,0.900919,7.90537E+11,-0.000113
9/1/19,Consumer Price Index,Services,0.985244,7.28258E+12,-0.000156
9/1/19,Consumer Price Index,Skills,1.029968,2.12943E+13,0.000927
9/1/19,Consumer Price Index,Sovereignty Structures,0.956398,1.65022E+11,-1.00E-05
9/1/19,Consumer Price Index,Starbase structures,0.959997,3.10696E+12,-0.00018
9/1/19,Consumer Price Index,Structure,0.967687,6.16287E+12,-0.000289
9/1/19,Consumer Price Index,Structure Module,0.999156,4.93186E+12,-6.00E-06
9/1/19,Consumer Price Index,Subsystem,0.888846,5.39454E+12,-0.000871
9/1/19,Consumer Price Index,Tech I Rigs,0.978089,8.25505E+12,-0.000263
9/1/19,Consumer Price Index,Tech I modules,0.954704,1.21791E+14,-0.008022
9/1/19,Consumer Price Index,Tech I ships,0.96871,4.13032E+13,-0.001879
9/1/19,Consumer Price Index,Tech II Rigs,0.958038,2.30866E+13,-0.001408
9/1/19,Consumer Price Index,Tech II modules,0.985071,2.76936E+13,-0.000601
9/1/19,Consumer Price Index,Tech II ships,0.946955,4.33987E+13,-0.003347
9/1/19,Consumer Price Index,Tech III ships,0.938753,5.70353E+12,-0.000507
9/1/19,Mineral Price Index,High-End Minerals,0.930459,2.27767E+12,-0.022114
9/1/19,Mineral Price Index,Low-End Minerals,0.94603,4.88468E+12,-0.036807
9/1/19,Primary Producer Price Index,Advanced Moon Materials,0.988207,7.42226E+12,-0.00292
9/1/19,Primary Producer Price Index,Alloys & Compounds,1.268773,216432571.2,1.00E-06
9/1/19,Primary Producer Price Index,Asteroid,0.899017,1.7671E+12,-0.005953
9/1/19,Primary Producer Price Index,Blueprint,0.980306,3.20293E+11,-0.00021
9/1/19,Primary Producer Price Index,Blueprints,0.991819,12494444444,-3.00E-06
9/1/19,Primary Producer Price Index,Commodity,0.958914,2.18778E+11,-0.000299
9/1/19,Primary Producer Price Index,Datacores,0.991475,1.09048E+12,-0.00031
9/1/19,Primary Producer Price Index,Decryptors,1.012632,8.00788E+11,0.000337
9/1/19,Primary Producer Price Index,Hybrid polymers,0.890978,6.87851E+11,-0.002502
9/1/19,Primary Producer Price Index,Ice,0.972397,2.11367E+12,-0.001946
9/1/19,Primary Producer Price Index,Ore,0.950812,4.51389E+12,-0.007408
9/1/19,Primary Producer Price Index,Planetary Processed Materials,0.97815,6.63803E+11,-0.000483
9/1/19,Primary Producer Price Index,Planetary Raw Materials,0.999048,24165898150,0
9/1/19,Primary Producer Price Index,Planetary Refined Commodities,0.955276,5.77784E+11,-0.000862
9/1/19,Primary Producer Price Index,Planetary Specialized Commodities,0.996851,4.90534E+11,-5.10E-05
9/1/19,Primary Producer Price Index,Processed Moon Materials,0.983867,7.98579E+11,-0.000429
9/1/19,Primary Producer Price Index,Raw Moon Materials,0.956717,8.3304E+12,-0.01203
9/1/19,Primary Producer Price Index,Sleeper relics,0.999566,1.3845E+11,-2.00E-06
9/1/19,Secondary Producer Price Index,Accessories,0.991702,4.31934E+13,-0.00462
9/1/19,Secondary Producer Price Index,Advanced Capital Construction Components,0.519449,5409230515,-3.30E-05
9/1/19,Secondary Producer Price Index,Ancient Salvaged Materials,0.938205,6.46194E+11,-0.000514
9/1/19,Secondary Producer Price Index,Blueprint,1.021918,2.25336E+11,6.30E-05
9/1/19,Secondary Producer Price Index,Blueprints,1.001676,4.19686E+12,9.00E-05
9/1/19,Secondary Producer Price Index,Boosters,0.968015,9133998103,-3.00E-06
9/1/19,Secondary Producer Price Index,Capital Ship Components,0.938201,1.70942E+11,-0.000136
9/1/19,Secondary Producer Price Index,Commodity,0.978396,8.16136E+12,-0.002273
9/1/19,Secondary Producer Price Index,Planetary Advanced Commodities,0.907574,2.9938E+12,-0.003567
9/1/19,Secondary Producer Price Index,Planetary Commodities,0.965499,1.07949E+11,-4.80E-05
9/1/19,Secondary Producer Price Index,Planetary Refined Commodities,0.958779,1.87311E+12,-0.000995
9/1/19,Secondary Producer Price Index,Planetary Specialized Commodities,0.957697,1.63928E+12,-0.000894
9/1/19,Secondary Producer Price Index,Salvaged materials,0.875994,1.156E+13,-0.018481
9/1/19,Secondary Producer Price Index,Starbase structures,0.919765,8.4568E+11,-0.000874
9/1/19,Secondary Producer Price Index,Station components,0.979888,71706017164,-1.80E-05
9/1/19,Secondary Producer Price Index,Tech II construction components,0.989698,1.83352E+12,-0.000243
9/1/19,Secondary Producer Price Index,Tech III Subsystem Components,0.836883,30601183957,-6.40E-05
10/1/19,Consumer Price Index,Accessories,0.997415,1.06898E+14,-0.000485
10/1/19,Consumer Price Index,Ammo,1.046429,1.26528E+13,0.001032
10/1/19,Consumer Price Index,Apparel,0.992141,6.52012E+11,-9.00E-06
10/1/19,Consumer Price Index,Boosters,0.979296,1.83452E+12,-6.60E-05
10/1/19,Consumer Price Index,Citadels,0.995129,2.52424E+12,-2.10E-05
10/1/19,Consumer Price Index,Commodity,1.001602,5.29496E+13,0.000149
10/1/19,Consumer Price Index,Complimentary ships,1.232808,81591873560,3.30E-05
10/1/19,Consumer Price Index,Drone,1.037859,3.59605E+12,0.000239
10/1/19,Consumer Price Index,Drones,1.084083,2.02398E+13,0.00299
10/1/19,Consumer Price Index,Faction Ships,1.002037,2.4569E+13,8.70E-05
10/1/19,Consumer Price Index,Fighter,1.001202,3.50824E+11,0
10/1/19,Consumer Price Index,Ice Products,0.961854,1.40809E+13,-0.000943
10/1/19,Consumer Price Index,Implant,0.951912,1.08172E+13,-0.000914
10/1/19,Consumer Price Index,Implants,1.050461,3.52908E+13,0.003129
10/1/19,Consumer Price Index,Insignias,0.991288,4.54864E+12,-6.90E-05
10/1/19,Consumer Price Index,Officer Modules,0.855879,36107200000,-9.00E-06
10/1/19,Consumer Price Index,Orbitals,0.955486,2.27576E+11,-1.70E-05
10/1/19,Consumer Price Index,POS Fuel,0.984943,6.17611E+12,-0.000163
10/1/19,Consumer Price Index,Planetary Infrastructure,1.136876,88912356386,2.10E-05
10/1/19,Consumer Price Index,SKINs,0.988398,4.64683E+12,-9.40E-05
10/1/19,Consumer Price Index,Scripts,0.950786,24657326189,-2.00E-06
10/1/19,Consumer Price Index,Security Tags,0.980816,6.55346E+11,-2.20E-05
10/1/19,Consumer Price Index,Services,1.008945,6.17406E+12,9.70E-05
10/1/19,Consumer Price Index,Skills,1.081918,1.59185E+13,0.002291
10/1/19,Consumer Price Index,Sovereignty Structures,0.978899,1.50335E+11,-5.00E-06
10/1/19,Consumer Price Index,Starbase structures,1.008673,2.582E+12,3.90E-05
10/1/19,Consumer Price Index,Structure,0.917443,4.60884E+12,-0.000668
10/1/19,Consumer Price Index,Structure Module,0.957284,3.51751E+12,-0.000264
10/1/19,Consumer Price Index,Subsystem,0.892094,3.55799E+12,-0.000674
10/1/19,Consumer Price Index,Tech I Rigs,0.978531,6.70416E+12,-0.000252
10/1/19,Consumer Price Index,Tech I modules,1.023252,1.06746E+14,0.004361
10/1/19,Consumer Price Index,Tech I ships,0.992383,3.308E+13,-0.000442
10/1/19,Consumer Price Index,Tech II Rigs,0.870945,1.7912E+13,-0.004062
10/1/19,Consumer Price Index,Tech II modules,0.99995,2.29765E+13,-2.00E-06
10/1/19,Consumer Price Index,Tech II ships,0.962473,3.81009E+13,-0.002512
10/1/19,Consumer Price Index,Tech III ships,0.877977,4.09803E+12,-0.000878
10/1/19,Mineral Price Index,High-End Minerals,0.961229,1.82018E+12,-0.01334
10/1/19,Mineral Price Index,Low-End Minerals,0.884926,3.46977E+12,-0.075479
10/1/19,Primary Producer Price Index,Advanced Moon Materials,0.923142,5.60146E+12,-0.018669
10/1/19,Primary Producer Price Index,Alloys & Compounds,12.466333,1119394634,0.000556
10/1/19,Primary Producer Price Index,Asteroid,0.898013,1.40852E+12,-0.006229
10/1/19,Primary Producer Price Index,Blueprint,1.002385,2.4668E+11,2.50E-05
10/1/19,Primary Producer Price Index,Blueprints,1.012658,16000000000,8.00E-06
10/1/19,Primary Producer Price Index,Commodity,0.738368,1.44063E+11,-0.001634
10/1/19,Primary Producer Price Index,Datacores,1.04532,1.03295E+12,0.00203
10/1/19,Primary Producer Price Index,Decryptors,0.875904,6.13253E+11,-0.0033
10/1/19,Primary Producer Price Index,Hybrid polymers,0.849644,5.13636E+11,-0.003348
10/1/19,Primary Producer Price Index,Ice,0.943847,1.67411E+12,-0.004076
10/1/19,Primary Producer Price Index,Ore,0.871156,3.17165E+12,-0.01772
10/1/19,Primary Producer Price Index,Planetary Processed Materials,0.995218,4.65671E+11,-9.60E-05
10/1/19,Primary Producer Price Index,Planetary Raw Materials,0.893506,13514924516,-6.20E-05
10/1/19,Primary Producer Price Index,Planetary Refined Commodities,0.968009,4.26951E+11,-0.000592
10/1/19,Primary Producer Price Index,Planetary Specialized Commodities,1.041632,4.44838E+11,0.000803
10/1/19,Primary Producer Price Index,Processed Moon Materials,0.872069,4.16076E+11,-0.002308
10/1/19,Primary Producer Price Index,Raw Moon Materials,0.854359,6.76852E+12,-0.042747
10/1/19,Primary Producer Price Index,Sleeper relics,0.917472,1.01339E+11,-0.000362
10/1/19,Secondary Producer Price Index,Accessories,0.993638,3.34589E+13,-0.003425
10/1/19,Secondary Producer Price Index,Advanced Capital Construction Components,2.209079,16516478376,0.000321
10/1/19,Secondary Producer Price Index,Ancient Salvaged Materials,0.821977,3.41757E+11,-0.000979
10/1/19,Secondary Producer Price Index,Blueprint,0.97633,1.98955E+11,-7.50E-05
10/1/19,Secondary Producer Price Index,Blueprints,1.006909,3.41637E+12,0.000379
10/1/19,Secondary Producer Price Index,Boosters,1.220272,12143453142,4.30E-05
10/1/19,Secondary Producer Price Index,Capital Ship Components,0.946691,1.19281E+11,-0.000102
10/1/19,Secondary Producer Price Index,Commodity,1.100645,7.67134E+12,0.012425
10/1/19,Secondary Producer Price Index,Planetary Advanced Commodities,1.043145,2.3366E+12,0.001622
10/1/19,Secondary Producer Price Index,Planetary Commodities,1.070673,88348434133,0.0001
10/1/19,Secondary Producer Price Index,Planetary Refined Commodities,0.987041,1.61617E+12,-0.000337
10/1/19,Secondary Producer Price Index,Planetary Specialized Commodities,0.986864,1.33164E+12,-0.000281
10/1/19,Secondary Producer Price Index,Salvaged materials,0.912339,9.50035E+12,-0.013403
10/1/19,Secondary Producer Price Index,Starbase structures,0.890569,5.9777E+11,-0.001052
10/1/19,Secondary Producer Price Index,Station components,0.87201,1.13864E+11,-0.000234
10/1/19,Secondary Producer Price Index,Tech II construction components,0.977169,1.2843E+12,-0.000471
10/1/19,Secondary Producer Price Index,Tech III Subsystem Components,0.920246,30384147360,-3.90E-05
11/1/19,Consumer Price Index,Accessories,0.996507,1.13129E+14,-0.000622
11/1/19,Consumer Price Index,Ammo,1.054995,1.39276E+13,0.001205
11/1/19,Consumer Price Index,Apparel,0.895424,6.2579E+11,-0.000103
11/1/19,Consumer Price Index,Boosters,0.984551,1.95667E+12,-4.70E-05
11/1/19,Consumer Price Index,Citadels,0.967872,2.50415E+12,-0.000126
11/1/19,Consumer Price Index,Commodity,1.000925,7.08743E+13,0.000103
11/1/19,Consumer Price Index,Complimentary ships,1.029366,84819262349,3.00E-06
11/1/19,Consumer Price Index,Drone,1.079751,4.44045E+12,0.000557
11/1/19,Consumer Price Index,Drones,1.027935,2.5088E+13,0.001103
11/1/19,Consumer Price Index,Faction Ships,1.046149,2.97429E+13,0.00216
11/1/19,Consumer Price Index,Fighter,0.941521,3.43071E+11,-3.10E-05
11/1/19,Consumer Price Index,Ice Products,0.944303,1.50763E+13,-0.001321
11/1/19,Consumer Price Index,Implant,1.037247,1.18564E+13,0.000695
11/1/19,Consumer Price Index,Implants,1.078315,4.04696E+13,0.004988
11/1/19,Consumer Price Index,Insignias,0.99237,4.7289E+12,-5.60E-05
11/1/19,Consumer Price Index,Officer Modules,1.118049,49907500171,9.00E-06
11/1/19,Consumer Price Index,Orbitals,1.059774,2.02793E+11,1.90E-05
11/1/19,Consumer Price Index,POS Fuel,0.978871,6.59458E+12,-0.000219
11/1/19,Consumer Price Index,Planetary Infrastructure,0.910831,84693000917,-1.10E-05
11/1/19,Consumer Price Index,SKINs,1.022896,5.47682E+12,0.000197
11/1/19,Consumer Price Index,Scripts,1.116704,23945634029,4.00E-06
11/1/19,Consumer Price Index,Security Tags,0.98944,6.92139E+11,-1.10E-05
11/1/19,Consumer Price Index,Services,0.993802,6.45982E+12,-6.30E-05
11/1/19,Consumer Price Index,Skills,0.977431,1.94522E+13,-0.000691
11/1/19,Consumer Price Index,Sovereignty Structures,1.000782,2.31789E+11,0
11/1/19,Consumer Price Index,Starbase structures,1.035847,3.29286E+12,0.000185
11/1/19,Consumer Price Index,Structure,0.980308,4.4599E+12,-0.000138
11/1/19,Consumer Price Index,Structure Module,1.002419,4.69272E+12,1.70E-05
11/1/19,Consumer Price Index,Subsystem,1.027839,3.77635E+12,0.000165
11/1/19,Consumer Price Index,Tech I Rigs,0.998998,7.33326E+12,-1.10E-05
11/1/19,Consumer Price Index,Tech I modules,1.000016,1.1756E+14,2.00E-06
11/1/19,Consumer Price Index,Tech I ships,1.001618,3.58998E+13,9.10E-05
11/1/19,Consumer Price Index,Tech II Rigs,0.936669,1.95714E+13,-0.001951
11/1/19,Consumer Price Index,Tech II modules,0.991834,2.40448E+13,-0.000309
11/1/19,Consumer Price Index,Tech II ships,0.97769,3.61011E+13,-0.001267
11/1/19,Consumer Price Index,Tech III ships,1.024015,4.4481E+12,0.000168
11/1/19,Mineral Price Index,High-End Minerals,0.978101,1.90103E+12,-0.006608
11/1/19,Mineral Price Index,Low-End Minerals,0.968557,4.39818E+12,-0.021953
11/1/19,Primary Producer Price Index,Advanced Moon Materials,0.961818,5.87501E+12,-0.008772
11/1/19,Primary Producer Price Index,Alloys & Compounds,0.223867,72416882.77,-2.00E-06
11/1/19,Primary Producer Price Index,Asteroid,1.001724,1.34725E+12,9.00E-05
11/1/19,Primary Producer Price Index,Blueprint,0.989997,3.07228E+11,-0.00012
11/1/19,Primary Producer Price Index,Blueprints,0.966641,11213040126,-1.40E-05
11/1/19,Primary Producer Price Index,Commodity,1.040607,1.55953E+11,0.000247
11/1/19,Primary Producer Price Index,Datacores,1.012244,9.89217E+11,0.000473
11/1/19,Primary Producer Price Index,Decryptors,0.968509,6.16877E+11,-0.000759
11/1/19,Primary Producer Price Index,Hybrid polymers,1.073155,5.39053E+11,0.001542
11/1/19,Primary Producer Price Index,Ice,0.977177,2.01064E+12,-0.001794
11/1/19,Primary Producer Price Index,Ore,1.004921,4.46987E+12,0.00086
11/1/19,Primary Producer Price Index,Planetary Processed Materials,0.954688,4.83338E+11,-0.000856
11/1/19,Primary Producer Price Index,Planetary Raw Materials,1.210889,20949927159,0.000172
11/1/19,Primary Producer Price Index,Planetary Refined Commodities,1.094604,5.31861E+11,0.001967
11/1/19,Primary Producer Price Index,Planetary Specialized Commodities,0.998378,6.05801E+11,-3.80E-05
11/1/19,Primary Producer Price Index,Processed Moon Materials,0.955545,3.64404E+11,-0.000633
11/1/19,Primary Producer Price Index,Raw Moon Materials,0.948538,7.14897E+12,-0.014388
11/1/19,Primary Producer Price Index,Sleeper relics,0.914255,91645812296,-0.000307
11/1/19,Secondary Producer Price Index,Accessories,0.992124,3.75855E+13,-0.004194
11/1/19,Secondary Producer Price Index,Advanced Capital Construction Components,2.067442,14179013360,0.000214
